ie_folder,mms_id,book_title,image_path,page,illustration_type,confidence,nearest_place,nearest_place_page,page_distance,is_med_location,match_method,book_destinations,full_route,med_segment
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773254_KULGB023359_00000001.jpg,1,title_page,0.2939872443675995,Palestine,61,60,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773258_KULGB023359_00000003.jpg,3,title_page,0.3219871520996094,Palestine,61,58,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773260_KULGB023359_00000004.jpg,4,landscape,0.3189907968044281,Palestine,61,57,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773262_KULGB023359_00000005.jpg,5,title_page,0.30659976601600647,Palestine,61,56,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773272_KULGB023359_00000010.jpg,10,title_page,0.29534563422203064,Palestine,61,51,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773274_KULGB023359_00000011.jpg,11,frontispice,0.2959323227405548,Palestine,61,50,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773791_KULGB023359_00000263.jpg,263,title_page,0.3214772939682007,Palestine,61,202,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773829_KULGB023359_00000282.jpg,282,frontispice,0.309283584356308,Palestine,61,221,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773850_KULGB023359_00000292.jpg,292,landscape,0.3034941554069519,Palestine,61,231,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773856_KULGB023359_00000295.jpg,295,frontispice,0.2618314027786255,Palestine,61,234,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE50773251,994581160101488,Bedevaart naar het Heilig Land,IE50773251/REP50773253/FL50773858_KULGB023359_00000296.jpg,296,frontispice,0.26580914855003357,Palestine,61,235,True,book_destination,Palestine,Spain → India → Lebanon → Palestine → Italy → Persia → Turkey → Austria → Syria → Egypt → France,Spain → Lebanon → Palestine → Italy → Turkey → Syria → Egypt → France
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578020_KULGB017067_00000001.jpg,1,folded_leaflet,0.27665767073631287,Italy,104,103,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578023_KULGB017067_00000002.jpg,2,folded_leaflet,0.28481870889663696,Italy,104,102,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578025_KULGB017067_00000003.jpg,3,title_page,0.2693086266517639,Italy,104,101,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578030_KULGB017067_00000005.jpg,5,title_page,0.2881016135215759,Italy,104,99,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578036_KULGB017067_00000008.jpg,8,landscape,0.31508487462997437,Italy,104,96,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578038_KULGB017067_00000009.jpg,9,title_page,0.3132692873477936,Italy,104,95,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578042_KULGB017067_00000011.jpg,11,title_page,0.2772902548313141,Italy,104,93,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578044_KULGB017067_00000012.jpg,12,title_page,0.29853400588035583,Italy,104,92,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578107_KULGB017067_00000042.jpg,42,frontispice,0.2668269872665405,Italy,104,62,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578149_KULGB017067_00000063.jpg,63,frontispice,0.2689911425113678,Italy,104,41,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578462_KULGB017067_00000267.jpg,267,title_page,0.2636573016643524,Italy,104,163,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578464_KULGB017067_00000269.jpg,269,frontispice,0.24572396278381348,Italy,104,165,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578496_KULGB017067_00000301.jpg,301,frontispice,0.2546877861022949,Italy,104,197,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43578017,9912261440101488,Naples et le Mont-Cassin.,IE43578017/REP43578019/FL43578501_KULGB017067_00000306.jpg,306,title_page,0.27602773904800415,Italy,104,202,True,book_destination,Italy,Belgium → India → Syria → Russia → Greece → Egypt → Germany → England → Italy → Austria → France → China → Portugal → Algeria → Palestine → Spain,Syria → Greece → Egypt → Italy → France → Portugal → Algeria → Palestine → Spain
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579453_KULGB017068_00000001.jpg,1,title_page,0.2846163511276245,Italy,194,193,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579455_KULGB017068_00000003.jpg,3,frontispice,0.27748340368270874,Italy,194,191,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579458_KULGB017068_00000006.jpg,6,architecture,0.32232365012168884,Italy,194,188,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579459_KULGB017068_00000007.jpg,7,title_page,0.27431780099868774,Italy,194,187,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579460_KULGB017068_00000008.jpg,8,frontispice,0.28687456250190735,Italy,194,186,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579461_KULGB017068_00000009.jpg,9,title_page,0.26463088393211365,Italy,194,185,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579462_KULGB017068_00000010.jpg,10,title_page,0.3033474087715149,Italy,194,184,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579469_KULGB017068_00000017.jpg,17,frontispice,0.2722143232822418,Italy,194,177,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579558_KULGB017068_00000106.jpg,106,frontispice,0.25873324275016785,Italy,194,88,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579584_KULGB017068_00000132.jpg,132,frontispice,0.268589049577713,Italy,194,62,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579588_KULGB017068_00000136.jpg,136,frontispice,0.2565118968486786,Italy,194,58,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579604_KULGB017068_00000152.jpg,152,frontispice,0.25308072566986084,Italy,194,42,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579609_KULGB017068_00000157.jpg,157,frontispice,0.26336655020713806,Italy,194,37,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579654_KULGB017068_00000202.jpg,202,frontispice,0.246337890625,Italy,194,8,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579708_KULGB017068_00000256.jpg,256,title_page,0.28747987747192383,Italy,194,62,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579757_KULGB017068_00000305.jpg,305,frontispice,0.25805366039276123,Italy,194,111,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579759_KULGB017068_00000307.jpg,307,title_page,0.2626429796218872,Italy,194,113,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579773_KULGB017068_00000321.jpg,321,title_page,0.29190051555633545,Italy,194,127,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579781_KULGB017068_00000329.jpg,329,folded_leaflet,0.28556907176971436,Italy,194,135,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE43579451,9912261440101488,Naples et le Mont-Cassin.,IE43579451/REP43579452/FL43579782_KULGB017068_00000330.jpg,330,folded_leaflet,0.25887247920036316,Italy,194,136,True,book_destination,Italy,China → Belgium → Spain → England → Palestine → Greece → Italy → Austria → France → Germany → Egypt → India → Syria → Persia → Turkey,Spain → Palestine → Greece → Italy → France → Egypt → Syria → Turkey
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404768_KULGB025278_00000001.jpg,1,folded_leaflet,0.23741242289543152,Turkey,41,40,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404769_KULGB025278_00000002.jpg,2,folded_leaflet,0.18934236466884613,Turkey,41,39,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404770_KULGB025278_00000003.jpg,3,plan,0.17688871920108795,Turkey,41,38,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404772_KULGB025278_00000005.jpg,5,title_page,0.3008657693862915,Turkey,41,36,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404774_KULGB025278_00000007.jpg,7,frontispice,0.30259454250335693,Turkey,41,34,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404775_KULGB025278_00000008.jpg,8,title_page,0.31859859824180603,Turkey,41,33,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404776_KULGB025278_00000009.jpg,9,frontispice,0.28173235058784485,Turkey,41,32,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54404975_KULGB025278_00000208.jpg,208,frontispice,0.2823728024959564,Turkey,41,167,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54405022_KULGB025278_00000255.jpg,255,frontispice,0.2561652958393097,Turkey,41,214,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54405055_KULGB025278_00000288.jpg,288,frontispice,0.26408302783966064,Turkey,41,247,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54405093_KULGB025278_00000326.jpg,326,nautical_chart,0.16333600878715515,Turkey,41,285,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54405094_KULGB025278_00000327.jpg,327,nautical_chart,0.199056476354599,Turkey,41,286,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE54404766,9918119710101488,Voyage pittoresque de Constantinople et des rives du Bosphore:,IE54404766/REP54404767/FL54405095_KULGB025278_00000328.jpg,328,seascape,0.17501509189605713,Turkey,41,287,True,book_destination,Turkey,Greece → Egypt → Malta → Croatia → France → Turkey → Austria → Spain → India → Palestine → Persia → Italy → Russia,Greece → Egypt → Malta → Croatia → France → Turkey → Spain → Palestine → Italy
IE53603445,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53603445/REP53603446/FL53603447_KULGB024863_00000001.jpg,1,title_page,0.29052266478538513,France,84,83,True,book_destination,France,Netherlands → India → France → England → Austria → Italy,France → Italy
IE53603445,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53603445/REP53603446/FL53603449_KULGB024863_00000003.jpg,3,frontispice,0.2856065332889557,France,84,81,True,book_destination,France,Netherlands → India → France → England → Austria → Italy,France → Italy
IE53604062,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53604062/REP53604063/FL53604064_KULGB024864_00000001.jpg,1,title_page,0.3000911474227905,France,86,85,True,book_destination,France,Netherlands → India → Spain → Egypt → Italy → France → Austria → Palestine → Persia → China,Spain → Egypt → Italy → France → Palestine
IE53604062,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53604062/REP53604063/FL53604066_KULGB024864_00000003.jpg,3,frontispice,0.279097318649292,France,86,83,True,book_destination,France,Netherlands → India → Spain → Egypt → Italy → France → Austria → Palestine → Persia → China,Spain → Egypt → Italy → France → Palestine
IE53604062,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53604062/REP53604063/FL53604067_KULGB024864_00000004.jpg,4,title_page,0.30194205045700073,France,86,82,True,book_destination,France,Netherlands → India → Spain → Egypt → Italy → France → Austria → Palestine → Persia → China,Spain → Egypt → Italy → France → Palestine
IE53605608,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53605608/REP53605609/FL53605610_KULGB024867_00000001.jpg,1,title_page,0.29614830017089844,France,69,68,True,book_destination,France,Austria → Italy → France → Egypt → India → England → China,Italy → France → Egypt
IE53605608,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53605608/REP53605609/FL53605612_KULGB024867_00000003.jpg,3,title_page,0.2811811566352844,France,69,66,True,book_destination,France,Austria → Italy → France → Egypt → India → England → China,Italy → France → Egypt
IE53605608,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53605608/REP53605609/FL53605614_KULGB024867_00000005.jpg,5,frontispice,0.29200953245162964,France,69,64,True,book_destination,France,Austria → Italy → France → Egypt → India → England → China,Italy → France → Egypt
IE53605653,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53605653/REP53605654/FL53605655_KULGB024866_00000001.jpg,1,title_page,0.2953745126724243,France,71,70,True,book_destination,France,Netherlands → Austria → France → India → Spain → Italy → China → England,France → Spain → Italy
IE53605653,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53605653/REP53605654/FL53605658_KULGB024866_00000002.jpg,2,title_page,0.2945441007614136,France,71,69,True,book_destination,France,Netherlands → Austria → France → India → Spain → Italy → China → England,France → Spain → Italy
IE53605653,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53605653/REP53605654/FL53605660_KULGB024866_00000003.jpg,3,frontispice,0.2833288311958313,France,71,68,True,book_destination,France,Netherlands → Austria → France → India → Spain → Italy → China → England,France → Spain → Italy
IE53607314,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53607314/REP53607315/FL53607316_KULGB024868_00000001.jpg,1,title_page,0.29329735040664673,France,157,156,True,book_destination,France,Netherlands → India → England → Austria → Palestine → Spain → Italy → China → France,Palestine → Spain → Italy → France
IE53607314,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53607314/REP53607315/FL53607317_KULGB024868_00000002.jpg,2,title_page,0.28899043798446655,France,157,155,True,book_destination,France,Netherlands → India → England → Austria → Palestine → Spain → Italy → China → France,Palestine → Spain → Italy → France
IE53607314,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53607314/REP53607315/FL53607318_KULGB024868_00000003.jpg,3,frontispice,0.28569549322128296,France,157,154,True,book_destination,France,Netherlands → India → England → Austria → Palestine → Spain → Italy → China → France,Palestine → Spain → Italy → France
IE53607314,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53607314/REP53607315/FL53607319_KULGB024868_00000004.jpg,4,title_page,0.29505670070648193,France,157,153,True,book_destination,France,Netherlands → India → England → Austria → Palestine → Spain → Italy → China → France,Palestine → Spain → Italy → France
IE53742673,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53742673/REP53742674/FL53742675_KULGB024862_00000001.jpg,1,title_page,0.3043177127838135,France,25,24,True,book_destination,France,Netherlands → India → France → Spain → Austria → Italy → China,France → Spain → Italy
IE53742673,9918681730101488,"Reize door Duitschland en Zwitserland, sedert 1781",IE53742673/REP53742674/FL53742680_KULGB024862_00000003.jpg,3,title_page,0.29180145263671875,France,25,22,True,book_destination,France,Netherlands → India → France → Spain → Austria → Italy → China,France → Spain → Italy
IE22337205,9919007230101488,"Voyaige d'Oultremer en Jhérusalem par le seigneur de Caumont l'an M CCCC XVIII, publié pour la première fois d'après le manuscrit du Musée britannique",IE22337205/REP22337206/FL22337208_KULGB003850_00000002.jpg,2,engraving,0.22963586449623108,Palestine,11,9,True,book_destination,Palestine,France → Palestine → England → Austria → Syria → Greece → Egypt → Germany → Italy → Tunisia → Cyprus → Turkey → China,France → Palestine → Syria → Greece → Egypt → Italy → Tunisia → Cyprus → Turkey
IE22337205,9919007230101488,"Voyaige d'Oultremer en Jhérusalem par le seigneur de Caumont l'an M CCCC XVIII, publié pour la première fois d'après le manuscrit du Musée britannique",IE22337205/REP22337206/FL22337209_KULGB003850_00000003.jpg,3,engraving,0.21676576137542725,Palestine,11,8,True,book_destination,Palestine,France → Palestine → England → Austria → Syria → Greece → Egypt → Germany → Italy → Tunisia → Cyprus → Turkey → China,France → Palestine → Syria → Greece → Egypt → Italy → Tunisia → Cyprus → Turkey
